target_token,recall,precision,f1,rel_freq
theo,1.0,0.9996146435452794,0.9998072846405858,0.9995730509777132
lý,0.9937106918238994,0.9497267759562842,0.971221011455714,0.8078837577327004
thuyết,1.0,1.0,1.0,0.9997403721332756
này,0.9950564971751412,0.920714441298192,0.9564430365425952,0.8427290927290927
dầu,0.0661478599221789,1.0,0.1240875912408759,0.0406535203869471
đầu,1.0,0.8243654822335026,0.9037284362826934,0.7199448469063929
mỏ,0.1494252873563218,1.0,0.26,0.0728488924628993
mở,0.9571788413098236,0.6239737274220033,0.7554671968190856,0.3812778711894144
phát,0.9988876529477196,0.9368805425143454,0.9668909825033648,0.8148997908090965
sinh,1.0,0.997277059223962,0.9986366734832992,0.9977233429394812
từ,0.9582961641391614,0.705119789957335,0.8124409151068254,0.5178940221235183
phản,0.6987767584097859,0.95010395010395,0.8052863436123348,0.1249695625118368
ứng,1.0,0.9244060475161988,0.9607182940516272,0.6823098394975575
hóa,0.887627695800227,0.7588549247937895,0.8182055976981428,0.267462519470405
học,1.0,0.995943204868154,0.9979674796747968,0.9922119161026156
giữa,1.0,0.9978858350951374,0.9989417989417988,0.9969548028635538
cacbua,1.0,1.0,1.0,1.0
kim,1.0,0.9927234927234928,0.9963484611371936,0.9765143360407084
loại,0.9531554977228368,0.884127942063971,0.9173450219160928,0.6452406223303736
với,1.0,0.9825905292479108,0.9912188268352652,0.973194512566698
nước,1.0,0.9993084370677732,0.9996540989277066,0.9988058056218996
tại,0.9967689822294022,0.8820586132952108,0.9359120212362532,0.7697680509880388
nhiệt,1.0,1.0,1.0,0.9992815059635004
độ,0.8627272727272727,0.8387096774193549,0.8505489580999327,0.2321035096687761
cao,1.0,0.9605263157894736,0.9798657718120806,0.8989994734070563
ở,1.0,0.9401913875598086,0.969173859432799,0.9542209087430492
sâu,0.234375,1.0,0.379746835443038,0.055658460034473
sau,1.0,0.9041509433962264,0.9496630994847404,0.9070000771783592
trong,0.9994741823535598,0.9504950495049505,0.9743694894402296,0.8979279084826246
lòng,0.8580246913580247,0.7513513513513513,0.8011527377521613,0.2823290081372333
trái,0.9889135254988912,0.9550321199143468,0.971677559912854,0.3453898147670399
đất,0.9727138643067846,0.9102829537612146,0.9404634581105168,0.4864196990902729
tạo,1.0,0.9381912817176318,0.9681101040617658,0.8691023738872403
thành,0.9980302035456337,0.8598906279464454,0.9238249594813612,0.8379826772109731
các,1.0,0.9998600713636046,0.999930030786454,0.9994513975034492
hiđrocacbon,0.0,-1.0,-1.0,0.1538461538461538
hidrocacbon,1.0,0.0909090909090909,0.1666666666666666,0.6538461538461539
và,1.0,0.9943372483221476,0.9971605847092228,0.9958807579186756
đó,0.9552033080634046,0.6457023060796646,0.7705350938151494,0.3051129052160271
bị,1.0,0.917351598173516,0.9568944986901644,0.895573531942858
đẩy,0.532258064516129,0.825,0.6470588235294118,0.0579718628656168
lên,1.0,0.9875986471251408,0.9937606352807714,0.9788624445340864
trên,1.0,1.0,1.0,0.9994764569222212
vi,0.6606851549755302,0.9782608695652174,0.7887049659201558,0.0894823336072309
vị,0.9206625980819528,0.8173374613003096,0.8659286592865928,0.4358492780842822
vật,1.0,0.9920085242408098,0.9959882321476332,0.9715303869543324
sống,0.9696969696969696,0.7540983606557377,0.848414985590778,0.4139546406612464
qua,0.9748263888888888,0.87734375,0.9235197368421052,0.4969824193125164
hàng,0.983991462113127,0.6942771084337349,0.8141280353200884,0.6183830834003501
tỷ,0.9901960784313726,0.8725701943844493,0.9276693455797934,0.7665132893382576
năm,0.9872822299651568,0.9219131283552952,0.9534785900563642,0.6350099958851183
đã,0.9989047097480832,0.8241460328935478,0.903149138443256,0.8062929443699183
chuyển,0.9901960784313726,0.91196388261851,0.9494712103407756,0.5048620236530881
chúng,0.9674418604651164,0.8176100628930818,0.8862377503195569,0.4631482309738471
hỗn,0.7131782945736435,0.9787234042553192,0.8251121076233184,0.0261691016839758
hợp,1.0,0.93340922026181,0.965557845157492,0.8959396638600826
hiđrôcacbon,0.0,-1.0,-1.0,0.1923076923076923
khác,1.0,0.9402326514239872,0.96919578250982,0.905981774453344
nhau,1.0,1.0,1.0,0.997386711148179
là,1.0,0.9617917360156306,0.9805237919586868,0.9489599591511224
một,1.0,0.9996602876231456,0.9998301149555467,0.9987651119426024
đề,0.769433465085639,0.9373996789727128,0.8451519536903039,0.1475221131709681
tài,0.7611650485436893,0.918032786885246,0.8322717622080679,0.145096669673952
gây,1.0,0.9140625,0.9551020408163264,0.8604464106173336
nhiều,1.0,0.9789437348981704,0.9893598465027036,0.9773136224111774
tranh,1.0,0.9218559218559218,0.9593392630241424,0.891040260646963
cãi,0.875,1.0,0.9333333333333332,0.0684341621986743
giới,1.0,0.9750915750915752,0.9873887240356084,0.9546097424596256
khoa,0.9963436928702012,0.9478260869565216,0.9714795008912656,0.772667714884696
trường,0.9972733469665984,0.8866666666666667,0.9387231312159128,0.6468716052676716
phái,0.8076923076923077,0.9081081081081082,0.8549618320610687,0.4331153029701603
nga,1.0,0.8062015503875969,0.8927038626609441,0.826127900008561
ukraina,1.0,1.0,1.0,1.0
việc,1.0,0.9989010989010988,0.999450247388675,0.9992806617911522
giải,0.9988713318284425,0.9866220735785952,0.9927089175546832,0.7961342198855729
thích,1.0,1.0,1.0,0.9990965669544268
nguồn,1.0,0.9982638888888888,0.999131190269331,0.9962016902478396
gốc,0.9896103896103896,0.8964705882352941,0.9407407407407408,0.7823516531640027
thứ,0.9577586206896552,0.8372268274302939,0.8934459187776437,0.3392761949890422
ba,0.9344660194174758,0.8789954337899544,0.9058823529411766,0.5246398786959818
được,1.0,0.9945758298980256,0.9972805395409552,0.9911452022847564
nguyệt,1.0,1.0,1.0,0.9989281886387996
san,0.5909090909090909,0.9629629629629628,0.732394366197183,0.1213634202221934
scientific,1.0,1.0,1.0,1.0
american,1.0,1.0,1.0,1.0
vào,1.0,0.9994436717663422,0.9997217584863662,0.999507603517772
cho,1.0,0.935558842171984,0.9667066914092348,0.9258631086989296
rằng,1.0,0.935053380782918,0.9664367816091954,0.8533617787259575
chất,1.0,0.9737753587333003,0.9867134620205564,0.8820958371088962
hyđrocacbon,1.0,0.3333333333333333,0.5,0.3373493975903614
ra,1.0,0.961257720381808,0.9802462066991126,0.9791220631655542
bởi,1.0,0.8789649415692822,0.9355841848067524,0.808894645941278
những,0.9900439916647372,0.8958726168028494,0.9406071271447428,0.7221498463586287
hạt,0.8646517739816032,0.982089552238806,0.9196366177498252,0.4129635816906114
nhân,0.9645390070921984,0.8558352402745996,0.9069414974234618,0.5925671728971963
do,0.6820866141732284,0.7192527244421381,0.700176812326345,0.1807585185707486
nhẹ,1.0,0.9587628865979382,0.9789473684210526,0.9578252032520326
hơn,0.9989218328840972,0.9155138339920948,0.9554008765145656,0.8395626748029494
nên,0.9807497467071936,0.9046728971962616,0.9411764705882352,0.6895138407213569
xuất,1.0,0.999219968798752,0.999609832227858,0.9988673805601318
hiện,1.0,0.924487123526844,0.9607620775686097,0.8640987128543453
lộ,0.9881656804733728,0.4575342465753425,0.6254681647940075,0.3667439956331877
thiên,0.9943693693693694,0.9403620873269436,0.9666119321291736,0.7042818070357446
nơi,0.9023668639053254,0.7634543178973717,0.8271186440677966,0.2370600271914525
vì,0.9153674832962138,0.8291862811028917,0.8701482004234297,0.3485033454630825
thế,0.9619872036130976,0.9230769230769232,0.9421304828603024,0.3887188456493222
loài,0.558252427184466,0.7615894039735099,0.6442577030812324,0.3529731548836366
người,1.0,0.9929496951219512,0.9964623769002772,0.993502913059942
tìm,0.9984375,0.9063829787234042,0.950185873605948,0.8509506298411705
thấy,0.9762845849802372,0.9573643410852714,0.9667318982387476,0.4712614526202327
hằng,0.1346153846153846,0.9545454545454546,0.2359550561797752,0.0374899474904205
ngàn,0.8425925925925926,0.9381443298969072,0.8878048780487804,0.1265234237407538
trước,1.0,0.9970817120622568,0.9985387238188016,0.998362581425978
công,0.9819258335930195,0.91572217378669,0.9476691729323308,0.7583182334083352
nguyên,0.9896551724137932,0.9207149404216316,0.9539411206077874,0.5646348971801503
thời,1.0,0.9574198988195616,0.9782468231746716,0.9443861116548914
thường,0.9884974838245866,0.8566978193146417,0.917890520694259,0.5569900063157113
sử,0.951219512195122,0.9699481865284976,0.9604925602873268,0.2890811622686128
dụng,0.985784581738655,0.9010494752623688,0.941514360313316,0.3748381577730509
chiến,1.0,0.9876543209876544,0.9937888198757764,0.990414046743386
còn,0.9658074697527615,0.904879250862494,0.934351145038168,0.5119412200543344
rất,1.0,0.999182338511856,0.9995910020449896,0.9949503176413096
dấu,0.4634146341463415,0.9743589743589745,0.628099173553719,0.0471099341226937
tích,0.9981325863678804,0.9753649635036497,0.9866174434702354,0.8472039315196094
của,0.9999265515975028,0.9816844534179404,0.9907215369501148,0.9790628032254828
khai,0.9951573849878934,0.9256756756756755,0.9591598599766628,0.6893894983669709
thác,1.0,0.9629629629629628,0.981132075471698,0.8517541545766288
trung,0.9995638901003052,0.9127837514934288,0.9542048293089094,0.8486215066501535
quốc,1.0,1.0,1.0,0.9997230377222622
khi,0.9993366500829188,0.8584045584045584,0.9235249042145596,0.864970983539361
dân,0.99801093983093,0.7743055555555556,0.8720399739300456,0.7358274345254361
cư,0.959731543624161,0.8881987577639752,0.9225806451612903,0.1975091575091575
bản,0.9817184643510056,0.8075187969924812,0.886138613861386,0.411505149812734
địa,0.999194198227236,0.9560524286815728,0.9771473601260836,0.8598367095958733
để,0.9918836658775786,0.8042226487523992,0.8882495457298607,0.5668068754219245
sản,0.9871071716357775,0.8948137326515705,0.9386973180076628,0.4988760644966066
muối,0.704,0.8301886792452831,0.7619047619047619,0.2573753814852492
ăn,0.7526315789473684,0.8511904761904762,0.7988826815642458,0.1841259391216791
như,1.0,0.9768047954130832,0.9882663150955834,0.9613051297882048
ống,0.0,-1.0,-1.0,0.0222642819545082
ông,1.0,0.956639566395664,0.9778393351800554,0.971016115845942
dẫn,0.7352150537634409,0.9382504288164666,0.8244159758854559,0.0998228153842085
bằng,0.9912711402073104,0.8863414634146342,0.9358743239763072,0.5646842537393353
tre,0.3076923076923077,1.0,0.4705882352941176,0.1129711877918232
có,0.9988301813218952,0.8348407072435428,0.9095024632728242,0.7541452925430452
niên,1.0,0.9907692307692308,0.9953632148377124,0.9984564498346196
đại,0.9908503767491926,0.819679430097952,0.8971734892787525,0.6587285863348786
khoảng,1.0,0.9617880317231434,0.980521866960676,0.9351307393969724
kỷ,0.9649321266968326,0.9804597701149426,0.9726339794754846,0.2308482871125611
ta,0.9942062572421784,0.910828025477707,0.9506925207756234,0.6582957411288317
đốt,0.8289473684210527,0.9402985074626866,0.8811188811188811,0.2828988206083178
làm,0.999474513925381,0.8100511073253833,0.8948482709950599,0.8034400367106034
bay,0.9824561403508772,0.6934984520123839,0.8130671506352087,0.7093097571367704
hơi,0.2721518987341772,1.0,0.4278606965174129,0.0560671776285821
biển,0.8753943217665615,0.8980582524271845,0.8865814696485623,0.3738651852994882
ruộng,1.0,0.9285714285714286,0.962962962962963,0.9197819314641744
mãi,0.8181818181818182,0.9642857142857144,0.8852459016393442,0.1475708686537234
đến,0.9996834441278886,0.9119260756569448,0.9537903956508608,0.8880546161223563
mới,0.9658823529411764,0.745685740236149,0.8416196822142491,0.4245659359446829
bắt,0.9915458937198068,0.9122222222222224,0.9502314814814816,0.5821941261688397
mô,0.9173228346456692,0.8218694885361552,0.8669767441860465,0.2663571898530594
hình,1.0,0.9969549330085262,0.9984751448612382,0.9950564115006671
nghiệp,1.0,1.0,1.0,0.9985219247823944
kiếm,0.9659863945578232,0.7802197802197802,0.8632218844984801,0.3627824115312981
đèn,0.0,-1.0,-1.0,0.0119251930745545
cá,0.6719457013574661,0.9369085173501576,0.782608695652174,0.1960924208331046
cả,0.9897959183673468,0.8408668730650155,0.9092735185805156,0.5570129703821598
voi,0.0,-1.0,-1.0,0.010248064089416
quá,0.815114709851552,0.975767366720517,0.8882352941176471,0.231980299941465
quả,0.9397363465160076,0.943289224952741,0.9415094339622642,0.2569888783481016
đắt,0.0,-1.0,-1.0,0.0091628761371588
tiền,0.7837370242214533,0.8628571428571429,0.8213961922030825,0.2092095542969712
tiên,0.915615906886518,0.8581818181818182,0.8859690286250587,0.459804645817943
chỉ,0.9928806133625412,0.8233424159854678,0.9001986097318768,0.6339914163090129
giàu,1.0,0.8974358974358975,0.945945945945946,0.7495572086432872
khả,0.9948586118251928,0.9748110831234256,0.984732824427481,0.5814022140221402
năng,0.9981532779316712,0.871071716357776,0.930292598967298,0.6170242119059116
dùng,0.9204771371769384,0.7234375,0.8101487314085739,0.2319199112179783
nến,0.0,-1.0,-1.0,0.0035941736553376
nền,0.850187265917603,0.9380165289256198,0.8919449901768173,0.2808499905416483
mỡ,0.108695652173913,0.7142857142857143,0.1886792452830188,0.0239418086117406
thì,0.859375,0.8910891089108911,0.8749447635881574,0.267558393682705
lại,0.9995129079396006,0.9348519362186788,0.9661016949152542,0.9045318533625316
mùi,0.8918918918918919,0.9705882352941176,0.9295774647887324,0.3388249922287846
khó,0.9946808510638298,0.7083333333333334,0.827433628318584,0.4570647563389575
ngửi,0.6,1.0,0.7499999999999999,0.1424050632911392
số,0.9991641125661744,0.861604997597309,0.9252999612953168,0.7895066317148558
nhà,1.0,0.9653353428786736,0.982361963190184,0.8841187131853194
triển,1.0,0.992063492063492,0.99601593625498,0.9805165382872678
phương,1.0,0.9536231884057972,0.9762611275964392,0.8849901752416088
pháp,1.0,1.0,1.0,0.999486137959723
cách,1.0,0.9989344698987748,0.9994669509594882,0.9995497748874436
thương,0.8284023668639053,0.9523809523809524,0.8860759493670886,0.2402385109781922
mại,1.0,0.9296296296296296,0.963531669865643,0.3999635402424574
bác,0.3402061855670103,0.9166666666666666,0.4962406015037594,0.0667669239445341
sĩ,1.0,0.9129720853858784,0.9545064377682404,0.9460064692709628
canada,1.0,1.0,1.0,0.9915478077126256
tên,1.0,0.9948453608247424,0.9974160206718348,0.993573264781491
abraham,1.0,1.0,1.0,1.0
gessner,1.0,1.0,1.0,
đăng,0.4431818181818182,0.6,0.5098039215686274,0.0700015953769521
ký,0.6136865342163356,0.936026936026936,0.7413333333333334,0.1457096247960848
sáng,0.9085841694537348,0.9065628476084538,0.9075723830734964,0.5203804347826086
chế,0.9987639060568604,0.9276693455797932,0.9619047619047618,0.8363266158504751
rẻ,0.8157894736842105,0.9393939393939394,0.8732394366197183,0.2191872085276482
đột,0.9876543209876544,0.8888888888888888,0.935672514619883,0.4863438857852266
tương,0.9230072463768116,0.9171917191719172,0.9200902934537246,0.2782013351539978
đối,0.9670510708401976,0.8735119047619048,0.9179046129788896,0.2491725428119154
sạch,0.1666666666666666,1.0,0.2857142857142857,0.0649081028271356
sách,1.0,0.9539473684210528,0.9764309764309764,0.9347865909507236
mỹ,1.0,0.9527972027972028,0.9758281110116382,0.9543889845094664
benjamin,1.0,1.0,1.0,1.0
silliman,1.0,1.0,1.0,1.0
nghị,0.989247311827957,0.8782816229116945,0.9304677623261696,0.4648655124902653
axit,0.0294117647058823,0.5,0.0555555555555555,0.2965714285714286
sunfuric,1.0,1.0,1.0,0.8947368421052632
cũng,0.9797377830750894,0.8622377622377623,0.9172400967082016,0.53570561088171
đi,0.9810690423162584,0.8398474737845567,0.9049820236260916,0.6105612231982381
lớn,1.0,0.9829763866007688,0.991415120465245,0.9600778144295018
cuộc,1.0,0.9960474308300395,0.998019801980198,0.984363873724187
khoan,0.3684210526315789,1.0,0.5384615384615384,0.1698564593301435
khoản,1.0,0.7045454545454546,0.8266666666666667,0.6137692716640085
tiến,0.9053356282271944,0.8456591639871383,0.8744804655029095,0.2689813674792744
hành,1.0,0.9550735863671572,0.9770206022187006,0.9547606659729448
gian,1.0,0.8983516483516484,0.9464544138929089,0.7195706273446496
lần,0.9807162534435262,0.7946428571428571,0.8779284833538841,0.5099474474474475
lẽ,0.872,0.9396551724137931,0.9045643153526972,0.067166468535491
diễn,0.944186046511628,0.7341772151898734,0.8260427263479145,0.2782633492550082
wietze,1.0,1.0,1.0,
đức,0.9951040391676866,0.8798701298701299,0.9339460080413556,0.7360250585157648
nhưng,0.6723087339201084,0.9421252371916508,0.7846700908731727,0.2693184553731998
toàn,0.9978586723768736,0.952965235173824,0.9748953974895396,0.7552134086922627
biết,0.9846153846153848,0.9660377358490566,0.9752380952380952,0.5966129859974096
edwin,1.0,1.0,1.0,1.0
l,1.0,1.0,1.0,0.9871794871794872
drake,1.0,1.0,1.0,1.0
ngày,0.9990421455938696,0.9165202108963092,0.9560036663611364,0.8801354264719279
tháng,0.9925841414717628,0.8955223880597015,0.9415584415584416,0.7722928173397463
oil,1.0,0.75,0.8571428571428571,0.9772727272727272
creek,1.0,1.0,1.0,1.0
pennsylvania,1.0,1.0,1.0,1.0
lời,0.8674698795180723,0.6565349544072948,0.7474048442906573,0.3560484212308473
yêu,0.9577464788732394,0.9444444444444444,0.951048951048951,0.3989274284231467
cầu,0.9739010989010988,0.8635809987819733,0.9154293092317624,0.4920464372756099
george,1.0,1.0,1.0,1.0
h,1.0,1.0,1.0,0.996936274509804
bissel,1.0,1.0,1.0,
m,1.0,1.0,1.0,0.999786370433668
phần,0.9775678866587958,0.694048616932104,0.8117647058823529,0.4562647114526122
chia,1.0,0.9881422924901184,0.9940357852882704,0.9790546949098956
tách,1.0,1.0,1.0,0.999735729386892
chưng,0.1029411764705882,1.0,0.1866666666666666,0.0061203832301499
cất,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2336269628494829
phân,0.7637434554973822,0.9239904988123516,0.8362594052311001,0.2737615324260707
đoạn,0.8539553752535497,0.958997722095672,0.9034334763948496,0.2759917920656635
phẩm,0.9783001808318263,0.9343696027633852,0.9558303886925794,0.6392169331395349
thu,0.8795180722891566,0.7386172006745363,0.8029330889092575,0.1456139311733696
lọc,0.5714285714285714,0.9230769230769232,0.7058823529411765,0.2557529857267696
thể,0.9611747137879542,0.9575998016364988,0.9593839274624272,0.5178622112780858
kể,0.9506493506493506,0.931297709923664,0.9408740359897172,0.2831435800126502
hỏa,0.2012578616352201,0.9142857142857144,0.3298969072164948,0.0220380646417445
hoa,0.9392201834862384,0.6438679245283019,0.7639925373134328,0.3595088590342679
benzen,1.0,1.0,1.0,1.0
xăng,1.0,0.9516129032258064,0.975206611570248,0.7554671968190855
sáp,0.8163265306122449,0.9302325581395348,0.8695652173913043,0.3422783478032097
parafin,1.0,1.0,1.0,1.0
nhựa,1.0,1.0,1.0,0.9978700745473909
đường,0.9648924122310306,0.7888888888888889,0.8680590932246561,0.5365440869201838
v,1.0,1.0,1.0,1.0
chính,1.0,0.953328509406657,0.9761066864234116,0.9339492875866184
xác,1.0,0.996551724137931,0.9982728842832468,0.9951680446687426
hiđrô,1.0,0.9105691056910568,0.953191489361702,0.9226932668329176
cacbon,1.0,0.9454545454545454,0.97196261682243,0.9338235294117648
điều,1.0,0.9052945563012678,0.950293542074364,0.8601244666684784
kiện,0.9645569620253164,0.9794344473007712,0.971938775510204,0.3690541279387643
thông,0.933993399339934,0.9921121822962312,0.96217594560136,0.435536818825806
bốn,0.9948979591836736,0.7926829268292683,0.8823529411764707,0.6604424917621214
alkan,1.0,1.0,1.0,1.0
nhất,0.9995700773860704,0.8853769992383854,0.9390145395799676,0.7669653924515936
ch,1.0,1.0,1.0,1.0
mêtan,1.0,0.8666666666666667,0.9285714285714286,0.7194244604316546
êtan,1.0,1.0,1.0,0.7096774193548387
prôpan,1.0,1.0,1.0,0.7083333333333334
butan,1.0,1.0,1.0,1.0
dạng,0.8333333333333334,0.7901390644753477,0.8111615833874107,0.1956641199723468
khí,0.4716157205240174,0.9908256880733946,0.6390532544378698,0.1308976765257912
sôi,0.95,0.8837209302325582,0.9156626506024096,0.242913527090061
c,1.0,1.0,1.0,0.9969950633183088
f,1.0,1.0,1.0,0.9957264957264956
chuỗi,1.0,0.9371428571428572,0.967551622418879,0.7711187214611872
dễ,0.1594827586206896,1.0,0.275092936802974,0.0372678333419881
dung,0.6994535519125683,0.9660377358490566,0.8114104595879555,0.0704591695181725
môi,0.9075342465753424,0.9706959706959708,0.9380530973451326,0.0707989818016032
bề,0.9743589743589745,0.8296943231441049,0.8962264150943396,0.2905083619448444
mặt,0.9905437352245864,0.8330019880715706,0.9049676025917924,0.5023840485478978
khô,0.631578947368421,0.8135593220338984,0.7111111111111111,0.1906871524177585
nhanh,0.9849624060150376,0.916083916083916,0.9492753623188404,0.70621344222492
nhánh,0.8471337579617835,0.9708029197080292,0.9047619047619048,0.2897031232755766
pha,0.4369747899159664,0.981132075471698,0.6046511627906976,0.1902027320977986
trộn,0.8333333333333334,0.9285714285714286,0.8783783783783784,0.2172929714683368
lẫn,0.5285714285714286,1.0,0.691588785046729,0.0780512655512655
đời,0.8632958801498127,0.896887159533074,0.8797709923664122,0.1471331949098534
gọi,1.0,0.9408360128617363,0.9695162359178264,0.919560425518321
tiếp,1.0,0.9420289855072465,0.9701492537313432,0.9764503159103964
điêzen,1.0,0.75,0.8571428571428571,0.6818181818181818
sưởi,0.1428571428571428,0.6666666666666666,0.2352941176470588,0.0820379965457685
suối,0.9761904761904762,0.7735849056603774,0.863157894736842,0.9162348877374784
nhiên,1.0,1.0,1.0,0.99806103134666
liệu,1.0,0.9432799013563502,0.9708121827411168,0.82120186203978
nặng,0.5974842767295597,0.9405940594059404,0.7307692307692306,0.1548941160240049
động,0.9134715025906736,0.8242169237961664,0.8665519783730645,0.3117890029936716
cơ,0.4412903225806451,0.9513212795549374,0.6029087703834288,0.0873041646829588
tàu,1.0,0.9135802469135802,0.9548387096774192,0.863226307110292
thủy,0.9955555555555556,0.7887323943661971,0.8801571709233791,0.5361291193949217
tất,1.0,0.9035087719298246,0.9493087557603688,0.7294117647058823
phòng,0.8590425531914894,0.8303341902313625,0.8444444444444444,0.3350255200043905
phong,0.95,0.8351648351648352,0.888888888888889,0.4783765984303825
lỏng,0.3553719008264462,1.0,0.524390243902439,0.0666373433032768
bôi,0.0833333333333333,1.0,0.1538461538461538,0.0158462867012089
trơn,0.1111111111111111,1.0,0.1999999999999999,0.0662839248434238
tròn,0.8666666666666667,0.8333333333333334,0.8496732026143791,0.296276965901183
nhờn,0.0,-1.0,-1.0,0.0517339397384877
nhọn,0.5882352941176471,0.9090909090909092,0.7142857142857143,0.3047185901080159
vadơlin,0.0,-1.0,-1.0,
vadolin,-1.0,0.0,-1.0,
nằm,0.5489566613162119,0.957983193277311,0.6979591836734694,0.0723818610189612
rắn,1.0,0.8942307692307693,0.9441624365482234,0.6724137931034483
hắc,0.75,0.8,0.7741935483870969,0.481283422459893
ín,0.0,-1.0,-1.0,0.0065335075602016
in,1.0,0.9950248756218906,0.9975062344139652,0.9927198058614896
bitum,1.0,1.0,1.0,1.0
áp,0.9973544973544972,0.921760391198044,0.9580686149936468,0.8560606060606061
suất,1.0,0.9961977186311788,0.998095238095238,0.9981675392670156
quyển,0.2689075630252101,1.0,0.423841059602649,0.0799493590758031
quyền,1.0,0.7774219375500401,0.8747747747747747,0.8879886057920557
tính,0.916579223504722,0.8576337751595483,0.8861273142277454,0.290368081676518
muốn,1.0,0.7355371900826446,0.8476190476190476,0.8057117653545044
lỗ,0.6363636363636364,0.6533333333333333,0.6447368421052633,0.1358487991266375
giếng,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.2905355832721937
khoán,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.195906432748538
trúng,0.0,-1.0,-1.0,0.0107290937483172
lớp,1.0,0.9864130434782608,0.9931600547195624,0.9463421194190424
sẽ,1.0,0.9769150052465896,0.9883227176220806,0.94093505394542
tự,0.6341911764705882,0.8868894601542416,0.7395498392282959,0.1786007299063569
phun,1.0,0.7368421052631579,0.8484848484848484,0.950752393980848
lượng,0.9965753424657534,0.879154078549849,0.9341894060995184,0.7749898119578507
giảm,0.9836734693877552,0.9601593625498008,0.9717741935483872,0.4995045354066621
phải,0.9866875489428348,0.9662576687116564,0.976365749709415,0.5639335208739623
bơm,0.4615384615384615,1.0,0.631578947368421,0.1101899827288428
bom,1.0,0.8888888888888888,0.9411764705882352,0.8697754749568221
hút,1.0,0.9932432432432432,0.9966101694915254,0.8123924268502581
hoặc,1.0,0.9990723562152134,0.9995359628770304,0.9919394103327022
xuống,0.9919028340080972,0.8277027027027027,0.9023941068139965,0.5858176045157876
dạy,0.5585585585585585,0.8857142857142857,0.6850828729281767,0.0752014673457043
ngành,1.0,1.0,1.0,0.9865000718081288
thô,0.0,-1.0,-1.0,0.0214439834024896
thờ,0.7463235294117647,0.8353909465020576,0.7883495145631066,0.2354190871369294
khu,1.0,0.9308712121212122,0.9641981363413438,0.9499475341028332
vực,1.0,0.9973890339425588,0.9986928104575163,0.9976521976521976
mà,0.9903273809523808,0.8773895847066578,0.9304439007340092,0.636145039792314
nó,1.0,0.9056505961638156,0.9504896626768228,0.7347375198326014
ví,0.9216216216216216,1.0,0.9592123769338958,0.0635755370348632
dụ,0.8417721518987342,0.9708029197080292,0.9016949152542374,0.1394230769230769
west,1.0,1.0,1.0,1.0
texas,1.0,1.0,1.0,1.0
intermediate,1.0,1.0,1.0,1.0
wti,1.0,1.0,1.0,
hay,1.0,0.985981308411215,0.9929411764705882,0.9709746814496112
brent,1.0,1.0,1.0,1.0
trọng,0.6731428571428572,0.9865996649916248,0.8002717391304348,0.073011007986186
nhớt,0.9,1.0,0.9473684210526316,0.3629807692307692
bình,0.994077834179357,0.9201252936570086,0.955673037820252,0.7024243916634954
nói,0.8728139904610492,0.7831669044222539,0.8255639097744362,0.2353433950863122
ngọt,0.9777777777777776,0.6875,0.8073394495412843,0.647093023255814
nếu,1.0,0.9462809917355371,0.9723991507430998,0.9082942374081616
chứa,0.7171428571428572,0.8900709219858156,0.7943037974683544,0.1803340665383558
ít,1.0,0.9760348583877996,0.98787210584344,0.9343009084865944
lưu,1.0,0.9987244897959184,0.9993618379068284,0.9816125451013044
huỳnh,1.0,0.9324324324324323,0.965034965034965,0.7544191919191919
chua,0.0,-1.0,-1.0,0.0204151773439648
chưa,0.9496021220159152,0.7782608695652173,0.8554360812425328,0.2863967555677756
đáng,0.851528384279476,0.9420289855072465,0.8944954128440367,0.1009696346586779
mất,0.709375,0.7747440273037542,0.7406199021207178,0.2174252275682704
đoàn,0.9964476021314388,0.7780859916782247,0.8738317757009345,0.6193570451436389
thùng,0.6428571428571429,1.0,0.782608695652174,0.1661775495231107
thung,1.0,0.6,0.7499999999999999,0.6441672780630961
barrel,1.0,1.0,1.0,1.0
tiêu,0.9578783151326054,0.9096296296296296,0.933130699088146,0.5253245993683472
chuẩn,1.0,1.0,1.0,0.9955026838821992
opec,1.0,1.0,1.0,1.0
cố,0.1818181818181818,1.0,0.3076923076923077,0.0246463219691834
gắng,1.0,0.8470588235294118,0.9171974522292992,0.8556034482758621
giữ,1.0,0.9947916666666666,0.9973890339425588,0.9949582753824756
giá,0.8090024330900243,0.9895833333333334,0.8902275769745648,0.1848097036979929
gia,0.995257854179016,0.8210268948655257,0.89978563772776,0.6478426232878473
giỏ,0.0,-1.0,-1.0,0.0075225262461767
gió,0.6620689655172414,0.8648648648648649,0.7500000000000001,0.2053401669835496
hạn,0.9915966386554622,0.8473967684021544,0.913843175217812,0.306821097386651
dưới,1.0,0.9392265193370166,0.9686609686609688,0.8143093063920731
tăng,1.0,0.844776119402985,0.9158576051779936,0.4832260804233496
quan,0.8947368421052632,0.9110047846889952,0.9027975343764816,0.2962724014336917
thị,0.909560723514212,0.7578040904198062,0.8267762771579565,0.5914909904011765
giờ,0.991891891891892,0.734,0.8436781609195403,0.7427461354054724
bao,0.9671302149178256,0.8732876712328768,0.9178164367126574,0.3320920972588346
gồm,1.0,0.9546769527483124,0.9768130241736556,0.9545827397141994
